"No.","Time","Source","Destination","Protocol","Length","Info"
"1447","45.761763","192.168.56.103","192.168.56.102","TCP","60","1998  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1448","45.761783","192.168.56.102","192.168.56.103","TCP","66","57221  >  21571 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1449","45.761783","192.168.56.102","192.168.56.103","TCP","66","57221  >  1087 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1450","45.761783","192.168.56.102","192.168.56.103","TCP","66","57221  >  44442 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1451","45.761783","192.168.56.102","192.168.56.103","TCP","66","57221  >  1117 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1452","45.761783","192.168.56.102","192.168.56.103","TCP","66","57221  >  2008 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1453","45.761783","192.168.56.102","192.168.56.103","TCP","66","57221  >  4848 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1454","45.761783","192.168.56.102","192.168.56.103","TCP","66","57221  >  49156 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1455","45.761797","192.168.56.103","192.168.56.102","TCP","60","21571  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1456","45.761883","192.168.56.103","192.168.56.102","TCP","60","1087  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1457","45.761901","192.168.56.103","192.168.56.102","TCP","60","44442  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1458","45.761913","192.168.56.103","192.168.56.102","TCP","60","1117  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1459","45.761925","192.168.56.103","192.168.56.102","TCP","60","2008  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1460","45.761938","192.168.56.103","192.168.56.102","TCP","60","4848  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1461","45.761952","192.168.56.103","192.168.56.102","TCP","60","49156  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1462","45.762027","192.168.56.102","192.168.56.103","TCP","66","57221  >  49163 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1463","45.762027","192.168.56.102","192.168.56.103","TCP","66","57221  >  2041 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1464","45.762039","192.168.56.103","192.168.56.102","TCP","60","49163  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1465","45.762054","192.168.56.103","192.168.56.102","TCP","60","2041  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1466","45.764032","192.168.56.102","192.168.56.103","TCP","66","57221  >  3128 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1467","45.764098","192.168.56.103","192.168.56.102","TCP","60","3128  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1468","45.765662","192.168.56.102","192.168.56.103","TCP","66","57221  >  2718 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1469","45.765663","192.168.56.102","192.168.56.103","TCP","66","57221  >  161 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1470","45.765663","192.168.56.102","192.168.56.103","TCP","66","57221  >  3006 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1471","45.765663","192.168.56.102","192.168.56.103","TCP","66","57221  >  631 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1472","45.765663","192.168.56.102","192.168.56.103","TCP","66","57221  >  3268 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1473","45.765663","192.168.56.102","192.168.56.103","TCP","66","57221  >  1035 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1474","45.765663","192.168.56.102","192.168.56.103","TCP","66","57221  >  9081 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1475","45.765663","192.168.56.102","192.168.56.103","TCP","66","57221  >  2809 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1476","45.765726","192.168.56.103","192.168.56.102","TCP","60","2718  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1477","45.765816","192.168.56.103","192.168.56.102","TCP","60","161  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1478","45.765842","192.168.56.103","192.168.56.102","TCP","60","3006  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1479","45.765859","192.168.56.103","192.168.56.102","TCP","60","631  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1480","45.765873","192.168.56.103","192.168.56.102","TCP","60","3268  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1481","45.765884","192.168.56.103","192.168.56.102","TCP","60","1035  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1482","45.765964","192.168.56.103","192.168.56.102","TCP","60","9081  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1483","45.766000","192.168.56.103","192.168.56.102","TCP","60","2809  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1484","45.766027","192.168.56.102","192.168.56.103","TCP","66","57221  >  49167 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1485","45.766027","192.168.56.102","192.168.56.103","TCP","66","57221  >  8002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1486","45.766027","192.168.56.102","192.168.56.103","TCP","66","57221  >  2034 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1487","45.766027","192.168.56.102","192.168.56.103","TCP","66","57221  >  3703 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1488","45.766027","192.168.56.102","192.168.56.103","TCP","66","57221  >  1124 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1489","45.766027","192.168.56.102","192.168.56.103","TCP","66","57221  >  1236 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1490","45.766028","192.168.56.102","192.168.56.103","TCP","66","57221  >  14238 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1491","45.766028","192.168.56.102","192.168.56.103","TCP","66","57221  >  464 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1492","45.766047","192.168.56.103","192.168.56.102","TCP","60","49167  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1493","45.766098","192.168.56.103","192.168.56.102","TCP","60","8002  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1494","45.766135","192.168.56.103","192.168.56.102","TCP","60","2034  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1495","45.766154","192.168.56.103","192.168.56.102","TCP","60","3703  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1496","45.766167","192.168.56.103","192.168.56.102","TCP","60","1124  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1497","45.766179","192.168.56.103","192.168.56.102","TCP","60","1236  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1498","45.766190","192.168.56.103","192.168.56.102","TCP","60","14238  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1499","45.766204","192.168.56.103","192.168.56.102","TCP","60","464  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1500","45.766228","192.168.56.102","192.168.56.103","TCP","66","57221  >  873 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1501","45.766228","192.168.56.102","192.168.56.103","TCP","66","57221  >  8022 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1502","45.766228","192.168.56.102","192.168.56.103","TCP","66","57221  >  50389 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1503","45.766228","192.168.56.102","192.168.56.103","TCP","66","57221  >  4224 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1504","45.766228","192.168.56.102","192.168.56.103","TCP","66","57221  >  389 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1505","45.766228","192.168.56.102","192.168.56.103","TCP","66","57221  >  8042 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1506","45.766228","192.168.56.102","192.168.56.103","TCP","66","57221  >  88 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1507","45.766228","192.168.56.102","192.168.56.103","TCP","66","57221  >  1052 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1508","45.766245","192.168.56.103","192.168.56.102","TCP","60","873  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1509","45.766260","192.168.56.103","192.168.56.102","TCP","60","8022  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1510","45.766273","192.168.56.103","192.168.56.102","TCP","60","50389  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1511","45.766286","192.168.56.103","192.168.56.102","TCP","60","4224  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1512","45.766298","192.168.56.103","192.168.56.102","TCP","60","389  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1513","45.766311","192.168.56.103","192.168.56.102","TCP","60","8042  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1514","45.766323","192.168.56.103","192.168.56.102","TCP","60","88  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1515","45.766337","192.168.56.103","192.168.56.102","TCP","60","1052  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1516","45.766357","192.168.56.102","192.168.56.103","TCP","66","57221  >  1024 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1517","45.766357","192.168.56.102","192.168.56.103","TCP","66","57221  >  49159 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1518","45.766357","192.168.56.102","192.168.56.103","TCP","66","57221  >  2049 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1519","45.766357","192.168.56.102","192.168.56.103","TCP","66","57221  >  5907 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1520","45.766357","192.168.56.102","192.168.56.103","TCP","66","57221  >  912 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1521","45.766357","192.168.56.102","192.168.56.103","TCP","66","57221  >  705 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1522","45.766357","192.168.56.102","192.168.56.103","TCP","66","57221  >  1078 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1523","45.766358","192.168.56.102","192.168.56.103","TCP","66","57221  >  667 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1524","45.766375","192.168.56.103","192.168.56.102","TCP","60","1024  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1525","45.766390","192.168.56.103","192.168.56.102","TCP","60","49159  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1526","45.766403","192.168.56.103","192.168.56.102","TCP","60","2049  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1527","45.766415","192.168.56.103","192.168.56.102","TCP","60","5907  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1528","45.766427","192.168.56.103","192.168.56.102","TCP","60","912  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1529","45.766439","192.168.56.103","192.168.56.102","TCP","60","705  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1530","45.766451","192.168.56.103","192.168.56.102","TCP","60","1078  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1531","45.766466","192.168.56.103","192.168.56.102","TCP","60","667  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1532","45.766486","192.168.56.102","192.168.56.103","TCP","66","57221  >  49160 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1533","45.766486","192.168.56.102","192.168.56.103","TCP","66","57221  >  8222 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1534","45.766486","192.168.56.102","192.168.56.103","TCP","66","57221  >  7512 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1535","45.766487","192.168.56.102","192.168.56.103","TCP","66","57221  >  2161 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1536","45.766487","192.168.56.102","192.168.56.103","TCP","66","57221  >  125 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1537","45.766487","192.168.56.102","192.168.56.103","TCP","66","57221  >  6002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1538","45.766487","192.168.56.102","192.168.56.103","TCP","66","57221  >  1271 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1539","45.766487","192.168.56.102","192.168.56.103","TCP","66","57221  >  4443 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1540","45.766501","192.168.56.103","192.168.56.102","TCP","60","49160  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1541","45.766517","192.168.56.103","192.168.56.102","TCP","60","8222  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1542","45.766530","192.168.56.103","192.168.56.102","TCP","60","7512  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1543","45.766552","192.168.56.103","192.168.56.102","TCP","60","2161  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1544","45.766575","192.168.56.103","192.168.56.102","TCP","60","125  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1545","45.766594","192.168.56.103","192.168.56.102","TCP","60","6002  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1546","45.766608","192.168.56.103","192.168.56.102","TCP","60","1271  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1547","45.766659","192.168.56.103","192.168.56.102","TCP","60","4443  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1548","45.766684","192.168.56.102","192.168.56.103","TCP","66","57221  >  9575 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1549","45.766692","192.168.56.103","192.168.56.102","TCP","60","9575  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1550","45.766851","192.168.56.102","192.168.56.103","TCP","66","57221  >  65129 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1551","45.766851","192.168.56.102","192.168.56.103","TCP","66","57221  >  4550 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1552","45.766851","192.168.56.102","192.168.56.103","TCP","66","57221  >  7000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1553","45.766867","192.168.56.103","192.168.56.102","TCP","60","65129  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1554","45.766884","192.168.56.103","192.168.56.102","TCP","60","4550  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1555","45.766897","192.168.56.103","192.168.56.102","TCP","60","7000  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1556","45.766985","192.168.56.102","192.168.56.103","TCP","66","57221  >  992 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1557","45.766994","192.168.56.103","192.168.56.102","TCP","60","992  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1558","45.767258","192.168.56.102","192.168.56.103","TCP","66","57221  >  3211 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1559","45.767271","192.168.56.103","192.168.56.102","TCP","60","3211  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1560","45.767672","192.168.56.102","192.168.56.103","TCP","66","57221  >  2068 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1561","45.767672","192.168.56.102","192.168.56.103","TCP","66","57221  >  6123 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1562","45.767672","192.168.56.102","192.168.56.103","TCP","66","57221  >  1840 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1563","45.767690","192.168.56.103","192.168.56.102","TCP","60","2068  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1564","45.767712","192.168.56.103","192.168.56.102","TCP","60","6123  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1565","45.767724","192.168.56.103","192.168.56.102","TCP","60","1840  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1566","45.768645","192.168.56.102","192.168.56.103","TCP","66","57221  >  9500 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1567","45.768646","192.168.56.102","192.168.56.103","TCP","66","57221  >  500 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1568","45.768646","192.168.56.102","192.168.56.103","TCP","66","57221  >  3871 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1569","45.768646","192.168.56.102","192.168.56.103","TCP","66","57221  >  1213 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1570","45.768646","192.168.56.102","192.168.56.103","TCP","66","57221  >  1023 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1571","45.768646","192.168.56.102","192.168.56.103","TCP","66","57221  >  3367 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1572","45.768682","192.168.56.103","192.168.56.102","TCP","60","9500  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1573","45.768706","192.168.56.103","192.168.56.102","TCP","60","500  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1574","45.768753","192.168.56.103","192.168.56.102","TCP","60","3871  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1575","45.768785","192.168.56.103","192.168.56.102","TCP","60","1213  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1576","45.768799","192.168.56.103","192.168.56.102","TCP","60","1023  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1577","45.768825","192.168.56.103","192.168.56.102","TCP","60","3367  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1578","45.769158","192.168.56.102","192.168.56.103","TCP","66","57221  >  30 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1579","45.769158","192.168.56.102","192.168.56.103","TCP","66","57221  >  9503 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1580","45.769158","192.168.56.102","192.168.56.103","TCP","66","57221  >  8011 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1581","45.769158","192.168.56.102","192.168.56.103","TCP","66","57221  >  2013 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1582","45.769158","192.168.56.102","192.168.56.103","TCP","66","57221  >  9415 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1583","45.769158","192.168.56.102","192.168.56.103","TCP","66","57221  >  2022 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1584","45.769158","192.168.56.102","192.168.56.103","TCP","66","57221  >  1053 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1585","45.769158","192.168.56.102","192.168.56.103","TCP","66","57221  >  7019 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1586","45.769179","192.168.56.103","192.168.56.102","TCP","60","30  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1587","45.769196","192.168.56.103","192.168.56.102","TCP","60","9503  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1588","45.769207","192.168.56.103","192.168.56.102","TCP","60","8011  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1589","45.769218","192.168.56.103","192.168.56.102","TCP","60","2013  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1590","45.769231","192.168.56.103","192.168.56.102","TCP","60","9415  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1591","45.769246","192.168.56.103","192.168.56.102","TCP","60","2022  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1592","45.769287","192.168.56.103","192.168.56.102","TCP","60","1053  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1593","45.769309","192.168.56.103","192.168.56.102","TCP","60","7019  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1594","45.769327","192.168.56.102","192.168.56.103","TCP","66","57221  >  44501 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1595","45.769327","192.168.56.102","192.168.56.103","TCP","66","57221  >  3580 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1596","45.769328","192.168.56.102","192.168.56.103","TCP","66","57221  >  7001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1597","45.769328","192.168.56.102","192.168.56.103","TCP","66","57221  >  8654 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1598","45.769328","192.168.56.102","192.168.56.103","TCP","66","57221  >  2065 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1599","45.769328","192.168.56.102","192.168.56.103","TCP","66","57221  >  6005 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1600","45.769328","192.168.56.102","192.168.56.103","TCP","66","57221  >  2035 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1601","45.769328","192.168.56.102","192.168.56.103","TCP","66","57221  >  5631 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1602","45.769343","192.168.56.103","192.168.56.102","TCP","60","44501  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1603","45.769358","192.168.56.103","192.168.56.102","TCP","60","3580  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1604","45.769370","192.168.56.103","192.168.56.102","TCP","60","7001  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1605","45.769382","192.168.56.103","192.168.56.102","TCP","60","8654  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1606","45.769395","192.168.56.103","192.168.56.102","TCP","60","2065  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1607","45.769406","192.168.56.103","192.168.56.102","TCP","60","6005  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1608","45.769419","192.168.56.103","192.168.56.102","TCP","60","2035  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1609","45.769432","192.168.56.103","192.168.56.102","TCP","60","5631  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1610","45.769452","192.168.56.102","192.168.56.103","TCP","66","57221  >  4045 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1611","45.769452","192.168.56.102","192.168.56.103","TCP","66","57221  >  6666 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1612","45.769452","192.168.56.102","192.168.56.103","TCP","66","57221  >  60020 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1613","45.769452","192.168.56.102","192.168.56.103","TCP","66","57221  >  9877 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1614","45.769463","192.168.56.103","192.168.56.102","TCP","60","4045  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1615","45.769475","192.168.56.103","192.168.56.102","TCP","60","6666  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1616","45.769488","192.168.56.103","192.168.56.102","TCP","60","60020  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1617","45.769499","192.168.56.103","192.168.56.102","TCP","60","9877  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1618","45.769694","192.168.56.102","192.168.56.103","TCP","66","57221  >  6901 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1619","45.769705","192.168.56.103","192.168.56.102","TCP","60","6901  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1620","45.770096","192.168.56.102","192.168.56.103","TCP","66","57221  >  3476 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1621","45.770107","192.168.56.103","192.168.56.102","TCP","60","3476  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1622","45.770559","192.168.56.102","192.168.56.103","TCP","66","57221  >  10626 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1623","45.770574","192.168.56.103","192.168.56.102","TCP","60","10626  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1624","45.770902","192.168.56.102","192.168.56.103","TCP","66","57221  >  427 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1625","45.770902","192.168.56.102","192.168.56.103","TCP","66","57221  >  13782 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1626","45.770902","192.168.56.102","192.168.56.103","TCP","66","57221  >  55055 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1627","45.770902","192.168.56.102","192.168.56.103","TCP","66","57221  >  1152 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1628","45.770902","192.168.56.102","192.168.56.103","TCP","66","57221  >  3077 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
